id,experiment,model,disease,variable,tag,score,ranking
113,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,302
13,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,303
121,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,304
371,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,305
453,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,306
258,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,307
362,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,308
415,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,309
61,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,310
23,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,311
257,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,312
358,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,313
451,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,314
237,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,315
173,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,316
383,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,317
366,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,318
338,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0625,319
445,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,320
248,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,321
96,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,322
191,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,323
447,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,324
211,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,325
202,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,326
146,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,327
329,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,328
337,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,329
421,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,330
215,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,331
270,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,332
367,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,333
165,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,334
184,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,335
111,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,336
310,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,337
232,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,338
162,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,339
71,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,340
68,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,341
289,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,342
296,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,343
273,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,344
41,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,345
266,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,346
272,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,347
214,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,348
197,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,349
122,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,350
235,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,351
426,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,352
93,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,353
198,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,354
229,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,355
81,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,356
153,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,357
295,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,358
405,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,359
114,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,360
84,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,361
388,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,362
313,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,363
241,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,364
334,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,365
391,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,366
62,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,367
355,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,368
206,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,369
251,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,370
59,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,371
417,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,372
315,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,373
76,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,374
192,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,375
7,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,376
357,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,377
233,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,378
207,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,379
92,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,380
440,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,381
65,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,382
176,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,383
40,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,384
50,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,385
301,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,386
45,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,387
448,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,388
238,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,389
228,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,390
130,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,391
299,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,392
97,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,393
305,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,394
309,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,395
226,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,396
134,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,397
3,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,398
250,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,399
181,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,400
377,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,401
428,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,402
51,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,403
77,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,404
142,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,405
90,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,406
375,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,407
24,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,408
143,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,409
150,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,410
177,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,411
140,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,412
17,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,413
277,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,414
275,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,415
255,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,416
212,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,417
431,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,418
75,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,419
105,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,420
249,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,421
398,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,422
342,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,423
47,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,424
152,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,425
203,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,426
376,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,427
427,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,428
379,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,429
339,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,430
103,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,431
210,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,432
159,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,433
259,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,434
425,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,435
336,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,436
446,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,437
85,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,438
335,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,439
437,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,440
44,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,441
188,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,442
147,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,443
430,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,444
194,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,445
145,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,446
324,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,447
422,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,448
129,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,449
418,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,450
55,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,451
314,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,452
171,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,453
208,h-05-single-answer-2-confidence,gpt-4o-mini,cchf,rainfall,0.0,0.0,454
1669,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,1.0,1
1309,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,1.0,2
1454,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.8125,3
1207,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.8125,4
1659,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.8125,5
1206,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.8125,6
1661,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.8125,7
1668,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.8125,8
1653,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.8125,9
799,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,10
1299,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,11
978,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,12
1283,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,13
1333,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,14
916,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,15
1648,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,16
1662,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,17
1031,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,18
1571,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,19
1599,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,20
1138,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,21
1012,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,22
1254,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,23
1361,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,24
1307,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,25
1034,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,26
1665,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,27
915,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,28
1245,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,29
1651,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,30
1667,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,31
1062,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,32
1425,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,33
1490,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,34
1030,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,35
1022,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,36
1414,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,37
1275,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,38
1417,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,39
1528,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,40
787,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,41
774,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,42
1450,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,43
1649,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,44
1410,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,45
1664,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,46
998,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,47
1470,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,48
858,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,49
1318,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,50
1638,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,51
1574,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,52
1260,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,53
1427,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,54
1647,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,55
1114,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,56
1457,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,57
1663,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,58
1656,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,59
1456,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.75,60
1658,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.75,61
817,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,62
1582,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,63
1083,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,64
1445,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,65
1479,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,66
1626,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.6875,67
1536,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,68
1573,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,69
767,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,70
1627,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,71
1086,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,72
1139,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,73
1301,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,74
976,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,75
1094,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,76
980,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,77
839,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,78
1547,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,79
1070,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,80
1400,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,81
1058,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,82
1371,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,83
1180,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,84
1005,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,85
1494,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,86
1040,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,87
1011,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,88
979,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,89
847,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,90
910,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,91
1640,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,92
890,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,93
1409,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,94
1017,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,95
1523,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,96
883,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,97
1436,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,98
1127,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,99
1256,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,100
1500,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,101
1570,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,102
1637,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,103
1569,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,104
1670,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.5625,105
1666,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,1.0,0.5625,106
1598,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,107
1590,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,108
951,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,109
1623,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,110
1287,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,111
1091,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,112
848,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,113
1370,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,114
1159,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,115
919,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,116
1188,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,117
1497,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,118
1390,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,119
1563,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,120
1596,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,121
1140,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,122
1172,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,123
1431,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,124
1291,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,125
925,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,126
1652,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,127
1029,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5625,128
1149,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,129
1239,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,130
1191,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,131
1122,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,132
1520,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,133
1247,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,134
1530,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,135
773,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,136
1048,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,137
1340,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,138
1240,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,139
1499,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,140
1564,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,141
1422,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,142
1583,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,143
902,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,144
1510,h-05-single-answer-2-confidence,gpt-4o-mini,ebola,rainfall,0.0,0.5,145
